,tarih,city,city2,title,content
2479,22.11.2024,gaziantep,Gaziantep,Gaziantep'te Genç Kızlar Kuaförlük Kurslarıyla Hayallerine Yaklaşıyor,"  Gaziantep'te kadın kuaförlüğü ve cilt bakım kurslarına katılan genç kızlar, hem meslek sahibi oluyor hem de kendi iş yerlerini açma fırsatı buluyor. Kurslar, Gaziantep Büyükşehir Belediyesi tarafından düzenleniyor ve katılımcılara teorik ve pratik eğitimler veriliyor.  "
2480,21.11.2024,gaziantep,Gaziantep,Gaziantep'te 1. Uluslararası Stratejik Müzakereler Forumu başladı,  Gaziantep'te 1. Uluslararası Stratejik Müzakereler Forumu başladı Gaziantep'te düzenlenen 1. Uluslararası Stratejik Müzakereler Forumu başladı.  
2481,21.11.2024,gaziantep,Gaziantep,Gaziantep'te Sahte Alkol Operasyonu,"  Yavuzeli'nde sahte alkol üreten S.F. gözaltına alındı, 300 kg üzüm posası ve kaçak alkol ele geçirildi.  "
2483,21.11.2024,gaziantep,Gaziantep,Gaziantep’te Yağışlar Su Kaynaklarını Güçlendiriyor,"  Gaziantep, 4 gündür aralıksız devam eden yağışlarla su kaynaklarına önemli katkı sağladı. Kartalkaya Barajı doluluk oranı artarken, içme suyu rezervlerinde herhangi bir sıkıntı beklenmiyor.  "
2484,21.11.2024,gaziantep,Gaziantep,Ali Muhyiddin Karadaği: 'Dünya 5'ten Büyüktür' ve İslam Birliği Üzerine,"  Dünya İslam Alimleri Birliği Başkanı Ali Muhyiddin Karadaği, Gaziantep'te düzenlenen '1. Uluslararası Stratejik Müzakereler Forumu'nda Cumhurbaşkanı Erdoğan'ın Birleşmiş Milletler'in yetersizliğine dair sözlerine katıldığını belirtti. Müslümanların birlik ve beraberliğinin önemine vurgu yapan Karadaği, mezhepçilik ve ırkçılığın ayrılıklara neden olduğunu ifade etti. Şark Forum Başkanı Wadah Khanfar da birlik olmanın gerekliliğine dikkat çekti.  "
2485,21.11.2024,gaziantep,Gaziantep,Gaziantep'te Göçmen Kaçakçılığı Operasyonu: 11 Şüpheli Tutuklandı,"  Gaziantep'te gerçekleştirilen operasyonla göçmen kaçakçılığı yaptığı belirlenen 11 şüpheli tutuklandı. Jandarma ekipleri, kaçak yollarla göçmen taşıyan organizatörlere yönelik baskın düzenledi.  "
2486,21.11.2024,gaziantep,Gaziantep,HÜDA PAR'dan Şeyh Said'in mezar yerinin açıklanması için soru önergesi,"  HÜDA PAR Genel Başkan Vekili ve Gaziantep Milletvekili Şahzade Demir, Şeyh Said'in mezar yerinin açıklanması hususunda soru önergesi verdi. Şeyh Said ile ilgili 5 sorunun yer aldığı önergede soruların Cumhurbaşkanı Yardımcısı Cevdet Yılmaz tarafından cevaplandırılması istendi.  "
2487,21.11.2024,gaziantep,Gaziantep,Gaziantep'te Göçmen Kaçakçılarına Operasyon,"  Gaziantep'te 11 göçmen kaçakçısı tutuklandı, operasyon hız kesmeden devam ediyor.  "
2488,21.11.2024,gaziantep,Gaziantep,"Gaziantep'te ""1. Uluslararası Stratejik Müzakereler Forumu"" başladı","  Gaziantep İslam Bilim ve Teknoloji Üniversitesi (GİBTÜ), Diyanet İşleri Başkanlığı ve Şahinbey Belediyesince düzenlenen ve 9 ülkeden İslam alimlerinin katıldığı ""1. Uluslararası Stratejik Müzakereler Forumu"" başladı.  "
2489,21.11.2024,gaziantep,Gaziantep,İslahiye’de Motosiklet Kazası: Sürücü Ağır Yaralı,"  Gaziantep'in İslahiye ilçesinde motosiklet otomobile çarptı, sürücü hastaneye kaldırıldı.  "
2490,21.11.2024,gaziantep,Gaziantep,Görme engelli okul müdürü çocukların neşesiyle dünyasını aydınlatıyor,"  Gaziantep'te karşılaştığı tüm zorluklara rağmen sevdiği meslekten vazgeçmeyen görme engelli öğretmen Mehmet Yıldız, müdür olarak görev yaptığı anaokulunda, azmiyle çocukların geleceğine yön vermeye çalışıyor.  "
2491,21.11.2024,gaziantep,Gaziantep,Hazreti Ukkaşe Türbesi'nin Yeniden Yapımı Sürüyor,"  Gaziantep'in Nurdağı ilçesindeki Hazreti Ukkaşe Türbesi, depremin ardından yeniden inşa ediliyor.  "
2492,21.11.2024,gaziantep,Gaziantep,İslam Ülkeleri İçin Terörle Mücadele Vurgusu,"  Ali Erbaş, terör ve şiddet sorununa dikkat çekerek, İslam coğrafyasında birlik ve dayanışma çağrısı yaptı.  "
2493,21.11.2024,gaziantep,Gaziantep,Kontrolden çıkan otomobil duvara çarptı genç kız hayatını kaybetti,"  Gaziantep'te, kontrolden çıkarak duvara çarpan otomobilde bulunan genç kız hayatını kaybederken 2 kişi de yaralandı.  "
2494,21.11.2024,gaziantep,Gaziantep,Hazreti Ukkaşe Türbesi'ndeki Restorasyon Çalışmaları Yüzde 80 Tamamlandı,  Kahramanmaraş merkezli depremlerden etkilenen Gaziantep'in Nurdağı İlçesi'ndeki Hazreti Ukkaşe türbesinde restorasyon işlemlerinin yüzde 80'i tamamlandı. Yıl sonuna kadar tüm süreçlerin tamamlanması hedefleniyor.  
2495,21.11.2024,gaziantep,Gaziantep,Gaziantep'te Balık Satışları Artıyor,"  Soğuk havalarla birlikte Gaziantep'te palamut, hamsi ve istavrite olan talep arttı.  "
2496,21.11.2024,gaziantep,Gaziantep,Kayıt Dışı İstihdamın Zararları Anlatıldı,"  SGK Gaziantep İl Müdürü, kayıtlı istihdamın önemini vurguladı ve işverenleri bilgilendirdi.  "
2497,21.11.2024,gaziantep,Gaziantep,Sanayide Dönüşüm Buluşmaları Gaziantep'te Gerçekleşti,"  Sanayide Dönüşüm Buluşmaları'nın üçüncüsü, Turkcell ve Akbank sponsorluğunda Gaziantep'te yapıldı. Etkinlikte dijital ve yeşil dönüşüm konularında önemli mesajlar verildi.  "
2498,15:15,giresun,Giresun,Giresun'da Kadına Yönelik Şiddete Karşı Farkındalık Paneli Düzenlendi,"  Giresun Belediyesi tarafından 25 Kasım Kadına Yönelik Şiddete Karşı Uluslararası Mücadele Günü dolayısıyla düzenlenen panelde, kadına yönelik şiddetle mücadele ve toplumsal eşitlik konuları ele alındı. Katılımcılar, kadına yönelik şiddetin evrensel bir insan hakları ihlali olduğunu vurgulayarak ortak bir mücadele gerekliliğine dikkat çekti.  "
2503,21:00,giresun,Giresun,Giresun'da Kar Yağışı Nedeniyle Okullar Tatil,"  Giresun Valiliği, Alucra, Çamoluk, Şebinkarahisar, Dereli ve Espiye ilçelerindeki okulların kar yağışı nedeniyle 25 Kasım'da tatil edildiğini açıkladı. Ayrıca, yüksek kesimlerde 27 köy yolu da ulaşıma kapandı.  "
2505,16:19,giresun,Giresun,"Giresunspor, Erbaaspor'a 3-0 Yenildi","  TFF 2. Lig Kırmızı Grup'ta Giresunspor, sahasında Erbaaspor'a 3-0 mağlup oldu.  "
2506,15:48,giresun,Giresun,Öğretmenler Günü Törenleri Kutlandı,"  Giresun, Ordu ve Trabzon'da 24 Kasım Öğretmenler Günü dolayısıyla törenler düzenlendi.  "
2508,12:49,giresun,Giresun,Gümüşhane ve Giresun'da Kar Yağışı Etkili,  Gümüşhane ve Giresun'un yüksek kesimlerinde kar yağışı nedeniyle olumsuzluklara karşı tedbir alındı.  
2509,00:28,giresun,Giresun,Giresun'da Şiddetli Rüzgar Düğün Salonu Çatısını Sökerek Araçların Üzerine Devirdi,"  Giresun'un Görele ilçesinde etkili olan şiddetli rüzgar, belediye düğün salonunun çatısını sökerek park halindeki araçların üzerine düşürdü. Olay anı güvenlik kamerasına yansıdı ve maddi hasara yol açtı. Giresun Valiliği, fırtınaya karşı uyarıda bulundu.  "
2510,23.11.2024,giresun,Giresun,MHP Giresun İl Başkanı Giresunspor'u Ziyaret Etti,"  MHP Giresun İl Başkanı Salih Akgün, Giresunspor'u ziyaret ederek başarı dileğinde bulundu.  "
2511,23.11.2024,giresun,Giresun,Alperen Şengün'ü Yetiştiren Antrenörün Hedefi Yeni Yetenekler,"  Salim Taslı, Alperen Şengün gibi yetenekler yetiştirerek Giresun'u basketbol şehri yapmayı hedefliyor.  "
2512,23.11.2024,giresun,Giresun,Engelli Torununa Destek Oluyor,"  Emekli öğretmen Mustafa Sarısaray, engelli torununu okula götürüp diğer öğrencilere de yardım ediyor.  "
2513,22.11.2024,giresun,Giresun,Yağlıdere'de Akılcı İlaç Kullanımı Toplantısı,  Giresun'un Yağlıdere ilçesinde antibiyotik kullanımı hakkında bilgilendirme toplantısı yapıldı.  
2514,22.11.2024,giresun,Giresun,"Civelekoğlu, AK Parti Giresun İlçe Başkanlığına Yeniden Seçildi",  AK Parti Giresun Merkez İlçe Kongresi'nde Ekrem Faruk Civelekoğlu yeniden başkan seçildi.  
2515,22.11.2024,giresun,Giresun,"Giresun Belediye Başkanı Fuat Köse, Ankara'da Milletvekilleriyle Görüştü","  Giresun Belediye Başkanı Fuat Köse, Ankara'daki temasları sırasında AK Parti, MHP ve CHP Giresun Milletvekilleriyle bir araya gelerek şehrin sosyal, kültürel ve ekonomik projelerini paylaştı. Partiler üstü bir anlayışla hareket ederek Giresun'un gelişimi için destek arayışında olduklarını vurguladı.  "
2516,21.11.2024,giresun,Giresun,Giresun'da Yol 3 Gün Trafiğe Kapatılıyor,  Giresun'da AB Atık Su Arıtma Tesisi çalışmaları nedeniyle bir yol 3 gün boyunca trafiğe kapatılacak.  
2517,21.11.2024,giresun,Giresun,"Giresun Belediyesi 2025 Bütçesini 2,5 Milyar TL Olarak Açıkladı","  Giresun Belediye Meclisi, 2025 yılı bütçesini yüzde 45'lik artışla 2,5 milyar TL olarak kabul etti. Belediye Başkanı Fuat Köse, su fiyatlarında da yüzde 20 indirim yapılacağını duyurdu.  "
2518,21.11.2024,giresun,Giresun,"Giresun'da ""Vatan ve Kahramanlık Buluşmaları"" etkinliği gerçekleştirildi","  Giresun Aile ve Sosyal Hizmetler Müdürlüğünce ""Vatan ve Kahramanlık Buluşmaları"" etkinliği gerçekleştirildi.  "
2519,21.11.2024,giresun,Giresun,Alucra'da Ev Yangını,"  Giresun'un Alucra ilçesinde bir evde çıkan yangın, itfaiye ekipleri tarafından söndürüldü.  "
2520,21.11.2024,giresun,Giresun,Giresun'da Su Fiyatlarına Yüzde 20 İndirim Kararı,"  Giresun Belediye Başkanı Fuat Köse'nin sunduğu indirim teklifi, Belediye Meclisi tarafından oy çokluğuyla kabul edildi. 2025 yılı su fiyatları, yapılan oylama sonucunda yüzde 20 oranında düşürüldü.  "
2521,21.11.2024,giresun,Giresun,"Giresun Belediyesi, Sağlıklı Kentler Birliği'ne Üye Oldu","  Giresun Belediyesi, Türkiye Sağlıklı Kentler Birliği'nin Olağan Meclis Toplantısı'nda üyeliğe kabul edilerek sağlık alanındaki çalışmalarını bu birlik çatısı altında yürütecek.  "
2522,20.11.2024,giresun,Giresun,Giresun Belediye Meclisi 2025 Yılı Bütçesini Belirledi,"  Giresun Belediye Meclisi, 2025 yılı bütçesini 2 milyar 500 milyon TL olarak oy çokluğuyla onayladı. Belediye Başkanı Fuat Köse, şehrin daha büyük bütçelere ihtiyaç duyduğunu ifade etti.  "
2523,20.11.2024,giresun,Giresun,Giresun'da Fındık Fiyatları,"  Tarım Kredi Kooperatifi, Giresun'da 50 randıman fındık alım fiyatını 140 lira olarak duyurdu.  "
2524,19.11.2024,giresun,Giresun,Görele'de Kan Bağışı Kampanyası,"  Giresun'un Görele ilçesinde, kış aylarında artan kan ihtiyacına dikkat çekilen bir kampanya düzenlendi.  "
2525,19.11.2024,giresun,Giresun,Bulancak Kadınlar Pazarı Yeniden Halkın Hizmetine Sunulacak,"  Bulancak Belediye Başkanı Necmi Sıbıç, Kadınlar Pazarı'nın yeniden halka kazandırılması için ihaleye katıldıklarını açıkladı. SGK'ya devredilen alanın tekrar belediye mülkü haline getirilmesi hedefleniyor.  "
2526,19.11.2024,giresun,Giresun,Giresun Belediye Başkanı'ndan Nüfus Artışı Çağrısı,"  Giresun Belediye Başkanı Fuat Köse, şehir merkezinin nüfusunu artırmak için vatandaşları ikametgahlarını taşımaya davet etti. Nüfus artışının şehrin kalkınmasına katkı sağlayacağını vurgulayan Köse, başvuruların e-Devlet üzerinden yapılabileceğini açıkladı.  "
2527,19.11.2024,giresun,Giresun,Başkan Köse'den Giresunlu Vatandaşlara Çağrı: İkametgahınızı Şehir Merkezine Taşıyın!,"  Giresun Belediye Başkanı Fuat Köse, şehir merkezinin nüfusunu artırmak amacıyla vatandaşları ikametgahlarını şehir merkezine taşımaya davet etti. Bu adımın, altyapı ve sosyal hizmetlerin güçlenmesi ile ticaretin gelişmesine katkıda bulunacağını belirtti.  "
2528,18.11.2024,giresun,Giresun,"Bulancak Belediyesi, Değerli Arazisini İhaleye Çıkarıyor","  Giresun'un Bulancak ilçesinde geçmiş sigorta borçları nedeniyle SGK'ya devredilen en değerli arazi, Bulancak Belediye Başkanı Necmi Sıbıç tarafından yeniden kazandırılması için ihaleye çıkarıldı. Başkan Sıbıç, bu adımı atarak Bulancak halkını desteklemeyi amaçladıklarını belirtti.  "
2529,18.11.2024,giresun,Giresun,Çocuk Gözünden Haklar Sergisi Açıldı,  Giresun'da çocukların çektiği fotoğraflardan oluşan sergiyi Aile ve Sosyal Hizmetler açtı.  
2530,18.11.2024,giresun,Giresun,Süt Kardeşler Oyunu Giresun'da Sahnelendi,"  Süheyl Uygur ve Beyzat Uygur kardeşlerin yazıp oynadığı 'Süt Kardeşler' oyunu, Giresun'da tiyatroseverlerle buluştu. Belediye Kültür ve Fuar Merkezi'nde sahnelenen oyun, izleyicilerden büyük ilgi gördü ve ailevi ilişkiler üzerine düşündürdü.  "
2531,18.11.2024,giresun,Giresun,Esenboğa'da Uçuş Gecikmesi Krize Dönüştü,  Ankara Esenboğa Havalimanı'nda Ordu-Giresun seferinin gecikmesi yolcular arasında gerginlik yarattı.  
2532,17.11.2024,giresun,Giresun,Ali Kara Yine AK Parti Yağlıdere İlçe Başkanı,"  Ali Kara, AK Parti Yağlıdere 8. Olağan Kongresi'nde yeniden başkan seçildi.  "
2533,16.11.2024,giresun,Giresun,Mucize Bebek Ali Rıza Hayata Tutundu,"  Prematüre doğan Ali Rıza, 84 günlük tedavinin ardından sağlığına kavuşarak evine döndü.  "
2534,15.11.2024,giresun,Giresun,Giresun'da Belediye Başkanı Köse ve CHP Milletvekili Torun'dan Esnaf Ziyareti,"  Giresun Belediye Başkanı Fuat Köse ve CHP Ordu Milletvekili Seyit Torun, Batlama Küçük Sanayi Sitesi esnafını ziyaret ederek, sorunlarını dinledi ve çözüm önerileri sundu.  "
2535,15.11.2024,giresun,Giresun,Giresunlu Kadınlar Aile Bütçesine Katkıda Bulunuyor,"  Giresun'un köylerinde kadınlar, organik ürünler satarak aile bütçelerine önemli katkı sağlıyor.  "
2536,15.11.2024,giresun,Giresun,Kahverengi Kokarca ile Mücadele Toplantısı,  Giresun'da muhtarlarla kahverengi kokarca mücadelesi için stratejiler belirlendi.  
2538,14.11.2024,giresun,Giresun,Yağlıdere'de Bağımlılıkla Mücadele Toplantısı,  Giresun'un Yağlıdere ilçesinde bağımlılıkla mücadele koordinasyon toplantısı düzenlendi.  
2539,12.11.2024,giresun,Giresun,Giresun'da Trafik Kazası: 6 Yaralı,"  Giresun'un Espiye ilçesinde iki otomobil çarpıştı, 6 kişi hastaneye kaldırıldı. Yaralıların durumu iyi.  "
2540,12.11.2024,giresun,Giresun,Giresun'da Uyuşturucu Operasyonu,"  Giresun'da uyuşturucu ticareti yapan 2 şüpheli tutuklandı, çeşitli uyuşturucu maddeler ele geçirildi.  "
2541,12.11.2024,giresun,Giresun,Giresun'da Sağlıkta Şiddet Uyarısı,"  Giresun Tabip Odası, sağlıkta şiddetin arttığını ve önlem alınması gerektiğini vurguladı.  "
2542,12.11.2024,giresun,Giresun,Giresun'da Ev Yangını,"  Espiye'de bir evde çıkan yangın itfaiye tarafından söndürüldü, soruşturma başlatıldı.  "
2543,12.11.2024,giresun,Giresun,Sağlık Sendikası'ndan Çözüm Arayışı,"  Giresun Şube Başkanı Şardağ, sağlık sorunlarına çözüm üretmeyi hedeflediklerini açıkladı.  "
2544,12.11.2024,giresun,Giresun,Giresun'da Hastane Saldırısı,"  A.A.K. isimli hasta yakını, Dr. Gökhan Şenyürek'e saldırdı; adli kontrolle serbest bırakıldı.  "
2545,12.11.2024,giresun,Giresun,Hastanede Saldırı: Doktor Yaralandı,"  Giresun'da, sünnet sonrası çocuğunun babası, doktor Gökhan Şenyürek'e saldırdı, gözaltına alındı.  "
2546,11.11.2024,giresun,Giresun,CHP İl Başkanı ve Doktor Şenyürek'e Saldırı: Şüpheli Gözaltına Alındı,"  Giresun'da CHP İl Başkanı ve aynı zamanda genel cerrahi uzmanı olan Opr. Dr. Gökhan Şenyürek, bir hasta yakını tarafından saldırıya uğradı. Şenyürek'in saldırıya uğradığı olay sonrası şikayetçi olması üzerine, saldırıyı gerçekleştiren A.A.K. polis tarafından gözaltına alındı.  "
2547,11.11.2024,giresun,Giresun,Giresun'da Fidan Dikimi Etkinliği,"  Espiye, Yağlıdere ve Bulancak'ta 11 Kasım Milli Ağaçlandırma Günü kapsamında fidan dikildi.  "
2549,11.11.2024,giresun,Giresun,Giresun'da Çalgan Göleti Tamamlandı,"  Alucra'da inşa edilen Çalgan Göleti, 5.340 dekar tarım arazisini sulayacak.  "
2550,10.11.2024,giresun,Giresun,"Giresun'da ""Ataya saygı nöbeti"" tutuldu",  Cumhuriyet Halk Partisi Bulancak Gençlik Kolları tarafından 10 Kasım'a özel olarak düzenlenen anma programı kapsamında Bulancak Cumhuriyet Meydanı'nda 'Ata'ya Saygı Nöbeti' tutularak Cumhuriyetimizin kurucusu Ulu Önder Gazi Mustafa Kemal Atatürk derin bir saygı ve özlemle anıldı.  
2551,10.11.2024,giresun,Giresun,"Giresunspor, Arnavutköy Belediyespor'a 5-0 Mağlup Oldu","  TFF 2. Lig Kırmızı Grup'ta oynanan 11. hafta maçında Giresunspor, Arnavutköy Belediyespor'a 5-0 yenilerek önemli bir puan kaybı yaşadı. Arnavutköy Belediyespor'un gollerini Caner Hüseyin Bağ, Alperen Pak, Aykut Emre Yakut, Yiğit Emre Çeltik ve Talha Bulut kaydetti.  "
2552,10.11.2024,giresun,Giresun,Giresun'da Tatlı Patates Üretimi Artıyor,"  Giresun'da tatlı patates üretimi yaygınlaştırılacak, çiftçilere ek gelir sağlaması hedefleniyor.  "
2554,10.11.2024,giresun,Giresun,"Atatürk, Giresun'da Anıldı",  Türkiye Cumhuriyeti'nin kurucusu Mustafa Kemal Atatürk'ün ölümünün 86. yıl dönümünde Giresun'da düzenlenen anma töreninde saygı duruşu yapıldı ve çeşitli etkinlikler gerçekleştirildi.  
2556,09.11.2024,giresun,Giresun,Giresunspor'a Destek Yürüyüşü,  Giresun'da Giresunspor'a destek için yapılan yürüyüşte başkanlar birlik mesajı verdi.  
2557,09.11.2024,giresun,Giresun,Giresunspor'a Destek Yürüyüşü Düzenlendi,  Giresunspor'a destek için gerçekleştirilen yürüyüşte taraftarlar coşku içinde takımına destek verdi.  
2558,09.11.2024,giresun,Giresun,Giresun İl Özel İdaresi'nin Espiye'deki çalışmaları devam ediyor,"  Giresun İl Özel İdaresi Genel Sekreteri Tolga Erener, Espiye ilçesindeki çalışmaları inceledi.  "
2559,09.11.2024,giresun,Giresun,"Girişimci, Giresun'da Yazılımını Dünyaya Satıyor","  Ersin İnan, Giresun TEKNOPARK'ta geliştirdiği tüp bebek yazılımını 23 ülkede pazarlıyor.  "
2560,09.11.2024,giresun,Giresun,Kaybolmaya Yüz Tutan Katırcılık,"  Giresun'un Çanakçı ilçesinde Mustafa Karaal, 50 yıldır baba mesleği katırcılığı sürdürüyor.  "
2561,08.11.2024,giresun,Giresun,Giresun'da Güz Renkleri,"  Dereli ilçesindeki Kuzalan Tabiat Parkı, güz mevsiminde sarı, yeşil ve kırmızı renklere büründü.  "
2562,06.11.2024,giresun,Giresun,Kur'an Kursu'ndan Kızılay Haftası Etkinliği,"  Espiye'deki Kur'an kursu öğrencileri, Kızılay Haftası'nı etkinliklerle kutladı.  "
2563,06.11.2024,giresun,Giresun,Ercan Memiş'in Neşeli Çöp Kovası,"  Giresun'da temizlik işçisi Ercan Memiş, çöp kovasını süsleyerek sokaklara neşe saçıyor.  "
2564,06.11.2024,giresun,Giresun,Giresun'da Minibüs Yangını,"  Espiye'de yolcu indiren minibüs alev aldı, itfaiye tarafından söndürüldü.  "
2565,05.11.2024,giresun,Giresun,Güce Kaymakamı Ensar Çelik Göreve Başladı,"  Ensar Çelik, Güce'de vatandaşlara hizmet etmeye başladığını açıkladı.  "
2566,05.11.2024,giresun,Giresun,Giresun Belediyesi Denetimlerini Sıklaştırdı,"  Giresun Belediyesi, vicdani duygularını istismar eden dilencilik faaliyetlerine karşı denetimlerini artırdı. Zabıta ekipleri, şüpheli durumları vatandaşlara bildirme çağrısında bulundu.  "
2567,04.11.2024,giresun,Giresun,Giresun Havalimanı Uçuşlara Yeniden Açıldı,"  Giresun Havalimanı, bakım sonrası ilk uçuşunu 50 gün sonra gerçekleştirdi. Kapasite artırıldı.  "
2568,04.11.2024,giresun,Giresun,Ordu-Giresun Havalimanı Uçuşlara Açıldı,"  Bakım çalışmaları tamamlanan Ordu-Giresun Havalimanı, bu akşam itibarıyla uçuşlara yeniden açıldı.  "
