,tarih,city,city2,title,content,suc_turu_title,suc_turu_content
4832,2024-11-22 00:00:00,niğde,niğde,Niğde'de Çift Cinayet Şüphesi,"  Niğde'nin Bor ilçesinde kayıp başvurusu yapılan 2 kişi evde ölü bulundu, cinayet şüphesi var.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
4833,2024-11-20 00:00:00,niğde,niğde,Aladağlar'da Kayıp Dağcılar için Arama Durdu,  Niğde'de kaybolan Belaruslu dağcı kardeşler için yapılan arama çalışmaları hava şartları nedeniyle ara verildi.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4834,2024-11-20 00:00:00,niğde,niğde,Niğde'de Oto Tamirhanesinde Yangın,  Niğde'deki bir oto tamirhanesinde çıkan yangında 3 otomobil kullanılamaz hale geldi.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}"
4835,2024-11-20 00:00:00,niğde,niğde,Niğde'de Otomobil Tamirhanesinde Yangın Çıktı,"  Niğde'deki bir otomobil tamirhanesinde çıkan yangın, itfaiye ekiplerinin müdahalesi ile kontrol altına alındı. Yangında bazı otomobiller yanarken, patlamalar meydana geldi. Yangının çıkış nedeni araştırılıyor.  ","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{
  ""suç_türü"": ""Hiçbiri""
}"
4836,2024-11-20 00:00:00,niğde,niğde,Niğde'de Otomobil Tamirhanesinde Yangın: Patlama Sesleriyle Mücadele Ediliyor,"  Niğde'de bir otomobil tamirhanesinde çıkan yangın, itfaiye ekipleri tarafından kontrol altına alınmaya çalışılıyor. Yangında, araç tamirinde kullanılan malzemelerin yanması nedeniyle küçük çaplı patlamalar meydana geldi.  ","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}"
4837,2024-09-22 00:00:00,nurdağı,gaziantep,Depremzedeler Yeni Evlerinde Kışa Girdi,"  Gaziantep'in Nurdağı ilçesinde, 1342 depremzede aile TOKİ konutlarına yerleşti.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4838,2024-11-20 00:00:00,nurdağı,gaziantep,"Malta Bakanı Galdes, Gaziantep'teki Deprem Konutlarını İnceledi","  Malta'nın Sosyal ve Ekonomik Barınma Bakanı Roderick Galdes, Gaziantep'in Nurdağı ilçesinde deprem sonrası inşa edilen kalıcı konut ve sosyal alanları ziyaret etti. Galdes, konutların hızlı bir şekilde tamamlanmasının Türkiye'nin dayanışma ve seferberlik ruhunu gösterdiğini belirtti.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
4839,2024-09-10 00:00:00,nurdağı,gaziantep,Ahilik Haftası Nurdağı'nda Kutlandı,  Nurdağı'nda düzenlenen etkinlikte Ahiliğin önemi vurgulandı ve esnaf ziyaretleri yapıldı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4840,2024-02-11 00:00:00,nurdağı,gaziantep,Gaziantep'te Silahlı Saldırı: Şüpheli Tutuklandı,"  Gaziantep'te çiftlikte çalışanına tabancayla ateş eden şüpheli, jandarma tarafından yakalanarak tutuklandı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
4841,2024-09-22 00:00:00,nurdağı,gaziantep,Gaziantep'te TIR Yangını: Sürücü Yaralandı,  Nurdağı'nda kontrol kaybı sonrası bariyerlere çarpan TIR yanarken sürücü hastaneye kaldırıldı.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Hiçbiri""}"
4842,2024-09-21 00:00:00,nurdağı,gaziantep,Gaziantep'te Yamaç Paraşütü Festivali Coşkusu,"  Gaziantep'in Nurdağı ilçesinde düzenlenen Yamaç Paraşütü Festivali, depremzede çocukların ve gençlerin büyük ilgisiyle gerçekleşiyor. 30 kulüpten 110 sporcunun katıldığı festival, sporun yanı sıra moral ve motivasyon kaynağı oluyor.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{
   ""suç_türü"": ""Hiçbiri""
}"
4843,2024-09-22 00:00:00,nurdağı,gaziantep,Gaziantep'te Midibüs Kazası: 20 Yaralı,"  Nurdağı'nda kaygan yolda kontrolünü kaybeden midibüs refüje çarptı, 20 kişi yaralandı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Şiddet Suçları""}"
4844,2024-07-11 00:00:00,nurdağı,gaziantep,Gaziantep'te Jandarma Operasyonu: 4 Kilo Skunk Ele Geçirildi,  Nurdağı'nda yapılan operasyonda 4 kilo skunk ve silahlar ele geçirildi; 3 şüpheliden 1'i tutuklandı.  ,"{""suç_türü"": ""Narkotik Suçları""}","{""suç_türü"": ""Narkotik Suçları""}"
4845,2020-05-15 00:00:00,nurhak,kahramanmaraş,"Nurhak'ta, hiç koronavirüs vakasına rastlanmadı","  KAHRAMANMARAŞ'ta, mart ayında binin üzerinde gurbetçinin gelmesiyle koronavirüs vakalarının görülmesinden endişe edilen 12 bin 400 nüfuslu Nurhak ilçesinde bugüne kadar hiç vaka tespit edilmedi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4846,2020-10-30 00:00:00,nurhak,kahramanmaraş,Nurhak'ta iki mahalle Covid-19 karantinasına alındı,  Kahramanmaraş'ın Nurhak ilçesinde olağandışı artan korona virüs vakaları nedeniyle 2 mahalle karantinaya alındı.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4847,2022-04-03 00:00:00,nurhak,kahramanmaraş,Yaşlı adamı dolandıramadan yakalandılar,"  Kahramanmaraş'ın Nurhak ilçesinde 'adınız FETÖ soruşturmasına karışmış' yalanıyla korkuttukları yaşlı adamın 165 bin lirasını dolandırmaya çalışan 6 şüpheli, jandarma operasyonuyla yakalandı.  ","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{""suç_türü"": ""Ekonomik Suçlar""}"
4848,2024-09-27 00:00:00,nurhak,kahramanmaraş,Nurhak'ta PKK Malzemeleri Ele Geçirildi,"  Kahramanmaraş'ın Nurhak ilçesinde gerçekleştirilen bir operasyonda, jandarma ekipleri PKK mensuplarına ait bir mağaradaki yaşam malzemelerini ele geçirdi. Şehit Jandarma Uzman Çavuş İsa Özkan Operasyonu kapsamında düzenlenen çalışmalar, teröristlerin kullanılmakta olduğu bir mağaranın tespit edilmesiyle gerçekleşti. Ele geçirilen malzemelerin geçmişte kullanıldığı düşünülürken, bu malzemeler imha edildi.  ","{
  ""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""
}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
4849,2024-09-18 00:00:00,nurhak,kahramanmaraş,Nurhak'ın Yeniden Ayağa Kaldırılması İçin Yoğun Çalışmalar Başlatıldı,"  Kahramanmaraş Büyükşehir Belediye Başkanı Fırat Görgel, Nurhak'ta gerçekleştirdiği ziyaretlerde ilçenin yeniden inşası için yoğun çalışmalar yapıldığını ve bölgenin deprem öncesinden daha iyi bir duruma getirileceğini belirtti.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4850,2023-02-13 00:00:00,nurhak,kahramanmaraş,"Nurhak Belediye Başkanı Bozan: ""Yardım Çığlığımızı Duyuramadık""","  CHP Ankara Milletvekili Yıldırım Kaya, 6 Şubat’ta 9 saat arayla meydana gelen depremden etkilenen Kahramanmaraş Nurhak’ta incelemelerde bulundu. Nurhak Belediye Başkanı İlhami Bozan, “Depremin yanında aynı zamanda büyük bir kar, fırtına, tipi yaşadık. Bütün iletişim kanalları çöktü. Hiçbir kurumdan başka bir kuruma ulaşım sağlayamadık. Elbistan, Doğanşehir ve Gölbaşı ulaşıma hepsi de kapandı. Maalesef yardım çığlığımızı da duyuramadık” dedi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4851,2023-02-19 00:00:00,nurhak,kahramanmaraş,322 saat sonra enkazdan iki koyun ve bir kuzu canlı çıkarıldı,"  Kahramanmaraş'ın Nurhak ilçesinde deprem sonrası arama kurtarma ve enkaz kaldırma çalışmalarını sürdüren Muş Valiliği koordinesindeki ekipler, 322 saat sonra iki koyun ve bir kuzuyu canlı olarak enkazdan çıkardı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4852,2023-02-15 00:00:00,nurhak,kahramanmaraş,"Nurhak'ta Depremden Etkilenen Köylüler Mağdur: ""Arkadaşlarımız Hayvanlarını Doğum Yaptığı Halde Kesime Gönderiyor, Ucuza Alıp Götürüyorlar""","  Depremden etkilenen köylerde üreticilerin mağduriyeti devam ediyor. Depremin 10. gününde çiftçiler yem desteği bekliyor. Hayvanlarını ucuza satmak zorunda kaldıklarını söyleyen Kahramanmaraş Nurhaklı bir köylü, “Arkadaşlarımız hayvanlarını doğum yaptığı halde kesime gönderiyor o da ucuza alıp götürüyorlar. Bu şekilde hayvancılık biter Kahramanmaraş’ta” derken; Kullar köyünden bir depremzede ise, “Birçok ahırda üreticilerin hayvanları enkazda kalırken benim 214 gebe koyunum var. Yem sıkıntımız olduğu için hayvanlar doymuyor. Devlet bu kadar üreticisini niye mağdur ediyor. Devlet yemini üreticisine ulaştıramaz mı” diye dert yandı.  ","{""suç_türü"": ""Ekonomik Suçlar""}","{""suç_türü"": ""Hiçbiri""}"
4853,2024-10-10 00:00:00,nusaybin,mardin,Nusaybin Çocukları Halı Saha İstiyor,"  Nusaybin'deki çocuklar, kaymakamdan halı saha talep etti, mevcut alanda oyun oynamak zor.  ","{
""suç_türü"": ""Hiçbiri""
}","{
  ""suç_türü"": ""Hiçbiri""
}"
4854,2024-10-26 00:00:00,nusaybin,mardin,"Nusaybin'de Tır Devrildi, Yaralı Yok","  Mardin'in Nusaybin ilçesinde bir tır devrildi. Maddi hasar var, yaralanan yok. İnceleme sürüyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4855,2024-08-10 00:00:00,nusaybin,mardin,Nusaybin'de Tanker ile Minibüs Çarpıştı,"  Mardin'in Nusaybin ilçesinde kırmızı ışıkta geçen tanker, minibüse çarparak 1 kişiyi yaraladı.  ","{""suç_türü"": ""Şiddet Suçları""}","{
""suç_türü"": ""Şiddet Suçları""
}"
4856,2024-10-26 00:00:00,nusaybin,mardin,Mardin'de Yol Verme Kavgası: Bıçaklı Saldırı,  Mardin'in Nusaybin ilçesinde yol verme yüzünden çıkan kavgada bir kişi bacağından yaralandı.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
4857,2024-07-10 00:00:00,nusaybin,mardin,"STK, 46 Gündür Kayıp Genç İçin Yardım Bekliyor","  Mardin Nusaybin'den Hırvatistan'a giden Serdar Akalın, 46 gündür haber alınamıyor. Ailesi endişeli.  ","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}","{
  ""suç_türü"": ""Hiçbiri""
}"
4858,2024-09-17 00:00:00,nusaybin,mardin,Nusaybin'de Mayın İmha Edildi,"  Nusaybin'de bulunan mayın, polis tarafından kontrollü şekilde patlatılarak imha edildi.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Düzen ve Kamu Güvenliğine Karşı İşlenen Suçlar""}"
4859,2024-09-11 00:00:00,nusaybin,mardin,Nusaybin'de Kaza: Lastiği Kaldıran Sürücü Hayatını Kaybetti,"  Mardin'in Nusaybin ilçesinde yolda lastik kaldıran sürücü, başka bir aracın çarpması sonucu öldü.  ","{
   ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Şiddet Suçları""}"
4860,2024-12-10 00:00:00,nusaybin,mardin,Nusaybin'de Kadınlar Arasında Kavga,  Mardin'in Nusaybin ilçesinde iki grup kadın arasında tartışma çıkıp taşlı sopalı kavgaya dönüştü.  ,"{
  ""suç_türü"": ""Şiddet Suçları""
}","{
  ""suç_türü"": ""Şiddet Suçları""
}"
4861,2024-02-10 00:00:00,odunpazarı,eskişehir,Odunpazarı Belediyesi Tekstil Üretim ve Tasarım Merkezi Açıldı,"  Odunpazarı Belediyesi, kadın istihdamını desteklemek ve tasarruf sağlamak amacıyla Tekstil Üretim ve Tasarım Merkezi'ni hizmete açtı. Proje, kadınlara eğitim vererek ekonomik bağımsızlıklarını kazandırmayı hedefliyor.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4862,2024-10-20 00:00:00,odunpazarı,eskişehir,"Odunpazarı Kadın Hentbol Takımı, Tekirdağ CTE'yi 32-26 Mağlup Etti","  Odunpazarı Gençlik ve Spor Kulübü Kadın Hentbol Takımı, 1. Lig A Grubu'nda Tekirdağ CTE'yi 32-26 yenerek yenilgisizlik serisini 4 maça çıkardı. Maçta Odunpazarı Belediye Başkanı Kazım Kurt da takımın yanında yer aldı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4863,2024-09-09 00:00:00,odunpazarı,eskişehir,Vural'dan Kurt'a SGK Borcu Eleştirisi,"  AK Parti Odunpazarı İlçe Başkanı Engin Vural, belediyelerin SGK borçlarının tahsili konusunda baskı yapıldığını öne süren Odunpazarı Belediye Başkanı Kazım Kurt'a eleştirilerde bulundu.  ","{""suç_türü"": ""Ekonomik Suçlar""}","{""suç_türü"": ""Hiçbiri""}"
4864,2024-09-16 00:00:00,odunpazarı,eskişehir,Odunpazarı Halk Merkezleri Yeni Dönem Atölyeleri Başlıyor,"  Odunpazarı Belediyesi'nin halk merkezlerinde kadınlar, yeni dönemde açılacak atölyelere yoğun ilgi gösterdi. 25 ayrı branşta düzenlenecek atölyeler için kayıtlar başladı ve uzun kuyruklar oluştu.  ","{
""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
4865,2024-10-09 00:00:00,odunpazarı,eskişehir,Odunpazarı Belediyesi çöp evi temizledi,"  Odunpazarı Belediyesi, vatandaşın ihbarı üzerine çöp evi temizlemek için çalışma başlattı. Zabıta, Temizlik İşleri ve Kırsal Hizmetler Müdürlüğü ekipleri, çürümüş gıda maddeleri, giysiler ve diğer atıkları topladı. Evin temizlenmesi ve dezenfeksiyonu yapıldı.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
4866,2024-10-09 00:00:00,odunpazarı,eskişehir,Başbaş köpek park görevlisini yaraladı,  Eskişehir'in Odunpazarı ilçesinde bulunan Dede Korkut Parkı'nda başıboş köpeğin saldırısına uğrayan park görevlisi hafif şekilde yaralandı. Olay sonrası görevli hastaneye kaldırıldı.  ,"{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
4867,2024-12-09 00:00:00,odunpazarı,eskişehir,"Eskişehir'de Yol Çöktü, Trafik Kapandı",  Eskişehir'in Odunpazarı ilçesinde bir inşaat alanında yapılan kazı sırasında yol çöktü. Çökme sonucunda yol trafiğe kapatıldı ve çevredeki esnaf mağdur oldu. Yolun hızlı bir şekilde tamir edilmesi talep ediliyor.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4868,2024-11-20 00:00:00,odunpazarı,eskişehir,Eskişehir'de Bıçaklama Olayı,"  Komşusuyla tartışan 13 yaşındaki çocuk, 68 yaşındaki Yunus E. tarafından bıçakla ağır yaralandı.  ","{
""suç_türü"": ""Şiddet Suçları""
}","{""suç_türü"": ""Şiddet Suçları""}"
4869,2023-09-29 00:00:00,of,trabzon,Of ilçesinde psikolojik danışman ve rehber öğretmenlere planlama toplantısı düzenlendi,"  Trabzon'un Of ilçesinde psikolojik danışman ve rehber öğretmenlere yönelik planlama toplantısı düzenlendi. İlçe Milli Eğitim Müdürü İdris Kabahasanoğlu, toplantıda rehberlik hizmetine verilen önemi vurguladı ve değişimleri okullarda anlatacak kişilerin psikolojik danışman ve rehber öğretmenler olduğunu belirtti.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4870,2023-03-10 00:00:00,of,trabzon,Of'ta Mevlid-i Nebi Haftası programı düzenlendi,  Trabzon'un Of ilçesinde Mevlid-i Nebi Haftası dolayısıyla program düzenlendi.  ,"{
  ""suç_türü"": ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
4871,2024-04-18 00:00:00,of,trabzon,Trabzon Of'ta İlk ve Ortaokul Öğrencilerine Akıl ve Zeka Oyunları Yarışması Düzenlendi,"  Trabzon'un Of ilçesinde ilk ve ortaokul öğrencilerine yönelik düzenlenen 6. Akıl ve Zeka Oyunları, İsmail Yıldırım İlkokulu'nda final müsabakalarıyla sona erdi. Kaymakam Yiğit Yaşar Demirer, İlçe Milli Eğitim Müdürü İdris Kabahasanoğlu ve 28 Şubat İlkokulu Müdürü Abdullah Hacıömeroğlu, dereceye giren öğrencilere ödüllerini takdim etti. Dereceye giren öğrenciler, il elemelerine katılmaya hak kazandı.  ","{
  ""suç_türü"": ""Hiçbiri""
}","{
   ""suç_türü"" : ""Hiçbiri""
}"
4872,2024-06-02 00:00:00,of,trabzon,Of'ta depremde hayatını kaybedenler için saygı duruşu yapıldı,"  Trabzon'un Of ilçesindeki okullarda, merkez üssü Kahramanmaraş olan 6 Şubat 2023'teki depremlerde hayatını kaybedenler için saygı duruşunda bulunuldu. İlçe Milli Eğitim Müdürü İdris Kabahasanoğlu, okul yönetimi ve öğrencilerle birlikte saygı duruşunda bulundu. Konuşmanın ardından depremlerde yaşamını yitirenler için dua edildi.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
4873,2023-10-13 00:00:00,of,trabzon,Mutluluğa kurşun sıkan 7 şüpheli gözaltına alındı,"  Trabzon'un Of ilçesinde bir düğünde yan yana dizilerek silahları ateşleyen 7 şüpheli gözaltına alındı. Jandarma ekipleri, sosyal medya hesaplarında paylaşılan görüntülerden yola çıkarak şüphelileri tespit etti. Operasyon sonucunda 3 tabanca ve 76 fişek ele geçirildi. Şüpheliler hakkında adli işlemler başlatıldı.  ","{""suç_türü"": ""Şiddet Suçları""}","{""suç_türü"": ""Şiddet Suçları""}"
4874,2023-11-21 00:00:00,of,trabzon,Of'ta Öğretmenler Günü'nde Dart Turnuvası Düzenlendi,"  Trabzon'un Of ilçesinde, 24 Kasım Öğretmenler Günü kutlamaları kapsamında öğretmenler arası dart turnuvası düzenlendi. İlçe Kapalı Spor Salonunda gerçekleşen turnuvada, 12 takım ve toplam 36 öğretmen yarıştı. İlçe Milli Eğitim Müdürü İdris Kabahasanoğlu, İlçe Gençlik ve Spor Müdürü Özcan Demirel ile İlçe Seçim Müdürü Hilal Mayi Bakır, öğretmenlere başarılar diledi. Dereceye giren takımlar ise kupayla ödüllendirildi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4875,2024-12-04 00:00:00,of,trabzon,Seyir halindeki otomobil alev alev yandı,"  Trabzon'un Of ilçesinde seyir halindeki bir otomobil, elektrik aksamında çıkan yangın sonucu kül oldu. İtfaiye ekiplerinin müdahalesiyle facianın önüne geçildi.  ","{""suç_türü"": ""Mala Karşı İşlenen Suçlar""}","{""suç_türü"": ""Hiçbiri""}"
4876,2024-01-17 00:00:00,of,trabzon,Trabzon'un Of ilçesinde Gazzeliler için kermes düzenlendi,"  Trabzon'un Of ilçesinde, Gazze'deki savaş mağdurları için Mikdat Sarıalioğlu Ortaokulu'nda kermes açıldı. Programda, saygı duruşu, İstiklal Marşı ve Kur'an-ı Kerim okunmasının ardından dereceye giren öğrencilerin kaleme aldığı mektuplar okundu. Şiir dinletisinin ardından kermesin açılışı yapıldı ve etkinliğe Kaymakam Yiğit Yaşar Demirer, Belediye Başkanı Salim Salih Sarıalioğlu ve davetliler katıldı.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
4877,2024-08-27 00:00:00,oltu,erzurum,Oltu'nun İpekçayır köyünde yeni muhtar,"  Oltu'nun İpekçayır köyünde 72 yaşındaki Fikriye Yavuz, muhtarlık görevine atandı. Yeni muhtar, köyün sorunlarını çözmek için destek istedi.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4878,2024-10-19 00:00:00,oltu,erzurum,Muhtarlar Günü Oltu'da Kutlandı,"  Oltu'da 19 Ekim Muhtarlar Günü törenle kutlandı, muhtarların önemi vurgulandı.  ","{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
4879,2024-10-19 00:00:00,oltu,erzurum,Oltu Kütüphanesi'ne Yeni Müdür Atandı,"  Ceren Alptürkan Erdil, Oltu Halk Kütüphanesi Müdürü olarak göreve başladı.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
4880,2024-05-10 00:00:00,oltu,erzurum,"Oltu Belediye Başkanı Çelebi, Bakan Yardımcısı Tarikdaroğlu'nu Ziyaret Etti","  Oltu Belediye Başkanı Adem Çelebi, AK Parti Oltu İlçe Başkanı Burtay Oğuzhan Yavuz ile birlikte Aile ve Sosyal Politikalar Bakan Yardımcısı Zafer Tarikdaroğlu'nu ziyaret etti. Ziyarette, Oltu'daki yatırım projeleri hakkında istişareler yapıldı.  ","{""suç_türü"": ""Hiçbiri""}","{
  ""suç_türü"": ""Hiçbiri""
}"
4881,2024-09-17 00:00:00,oltu,erzurum,Oltu'da 25 Mart Spor Kulübü İçin Coşkulu Karşılama Etkinliği,"  Erzurum'un Oltu ilçesi Karabekir Mahallesi, U14 Yaş Ligi'nde İdmanocağı Spor'u 8-0 mağlup eden 25 Mart Spor Kulübü futbolcularını büyük bir coşkuyla karşıladı. Etkinlikte mahalle sakinleri, sporcuları alkışlarla uğurladı ve sosyal mesajlar verildi.  ","{
   ""suç_türü"" : ""Hiçbiri""
}","{""suç_türü"": ""Hiçbiri""}"
4882,2024-10-11 00:00:00,oltu,erzurum,"Erzurum'da Tespih Atölyesinde Yangın, İtfaiyeci Yaralandı",  Oltu ilçesinde bir tespih atölyesinde çıkan yangın sırasında meydana gelen patlamada bir itfaiye eri yaralandı. Yangın kontrol altına alındı ve sebebi araştırılıyor.  ,"{""suç_türü"": ""Hiçbiri""}","{""suç_türü"": ""Hiçbiri""}"
